model,stratum,metric,bare,document,delta,delta_ci_low,delta_ci_high,delta_seed_ci_low,delta_seed_ci_high,delta_cluster_field,n_delta_clusters,n_bare,n_document,n_complete_pairs,n_excluded_single_arm,full_arm_bare_descriptive,full_arm_document_descriptive,cluster_note,unavailable_reason,delta_ci_unavailable_reason,delta_seed_ci_unavailable_reason,n_matched_items,n_matched_capabilities,n_unmatched_items,n_duplicate_identities,n_excluded_ineligible_items,n_missing_identity_rows,n_bare_duplicate_rows,n_bare_failed_items,n_bare_unclassified_items,n_bare_eligible_items,n_document_duplicate_rows,n_document_failed_items,n_document_unclassified_items,n_document_eligible_items
gemma4-12b-it,all,label_accuracy,1.0,0.9097222222222222,-0.09027777777777779,-0.10833333333333328,-0.0721875,-0.10833333333333328,-0.0721875,seed_id,180,720,720,720,0,1.0,0.9097222222222222,missing request IDs; capability fallback,,,,720,180,0,0,0,0,0,0,0,720,0,0,0,720
gemma4-12b-it,all,strict_text_strengthening,0.25,0.2513888888888889,0.001388888888888884,0.0,0.004201388888888842,0.0,0.004201388888888842,seed_id,180,720,720,720,0,0.25,0.2513888888888889,missing request IDs; capability fallback,,,,720,180,0,0,0,0,0,0,0,720,0,0,0,720
gemma4-12b-it,all,broad_text_strengthening,0.25,0.2513888888888889,0.001388888888888884,0.0,0.004201388888888842,0.0,0.004201388888888842,seed_id,180,720,720,720,0,0.25,0.2513888888888889,missing request IDs; capability fallback,,,,720,180,0,0,0,0,0,0,0,720,0,0,0,720
gemma4-12b-it,weak_intent,label_accuracy,1.0,0.6555555555555556,-0.34444444444444444,-0.41666666666666663,-0.2777777777777778,-0.41666666666666663,-0.2777777777777778,seed_id,180,180,180,180,0,1.0,0.6555555555555556,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,weak_intent,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,weak_intent,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,marker_M,label_accuracy,1.0,0.9370967741935484,-0.06290322580645158,-0.08064516129032262,-0.04677419354838708,-0.08064516129032262,-0.04677419354838708,seed_id,155,620,620,620,0,1.0,0.9370967741935484,missing request IDs; capability fallback,,,,620,155,0,0,0,0,0,0,0,620,0,0,0,620
gemma4-12b-it,marker_M,strict_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,155,620,620,620,0,0.25,0.25,missing request IDs; capability fallback,,,,620,155,0,0,0,0,0,0,0,620,0,0,0,620
gemma4-12b-it,marker_M,broad_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,155,620,620,620,0,0.25,0.25,missing request IDs; capability fallback,,,,620,155,0,0,0,0,0,0,0,620,0,0,0,620
gemma4-12b-it,marker_O,label_accuracy,1.0,0.74,-0.26,-0.31999999999999995,-0.20999999999999996,-0.31999999999999995,-0.20999999999999996,seed_id,25,100,100,100,0,1.0,0.74,missing request IDs; capability fallback,,,,100,25,0,0,0,0,0,0,0,100,0,0,0,100
gemma4-12b-it,marker_O,strict_text_strengthening,0.25,0.26,0.010000000000000009,0.0,0.030000000000000027,0.0,0.030000000000000027,seed_id,25,100,100,100,0,0.25,0.26,missing request IDs; capability fallback,,,,100,25,0,0,0,0,0,0,0,100,0,0,0,100
gemma4-12b-it,marker_O,broad_text_strengthening,0.25,0.26,0.010000000000000009,0.0,0.030000000000000027,0.0,0.030000000000000027,seed_id,25,100,100,100,0,0.25,0.26,missing request IDs; capability fallback,,,,100,25,0,0,0,0,0,0,0,100,0,0,0,100
gemma4-12b-it,modality_mandatory,label_accuracy,1.0,0.9888888888888889,-0.011111111111111072,-0.02777777777777779,0.0,-0.02777777777777779,0.0,seed_id,180,180,180,180,0,1.0,0.9888888888888889,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_mandatory,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_mandatory,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_recommended,label_accuracy,1.0,0.9944444444444445,-0.005555555555555536,-0.016805555555555598,0.0,-0.016805555555555598,0.0,seed_id,180,180,180,180,0,1.0,0.9944444444444445,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_recommended,strict_text_strengthening,0.0,0.005555555555555556,0.005555555555555556,0.0,0.016805555555555428,0.0,0.016805555555555428,seed_id,180,180,180,180,0,0.0,0.005555555555555556,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_recommended,broad_text_strengthening,0.0,0.005555555555555556,0.005555555555555556,0.0,0.016805555555555428,0.0,0.016805555555555428,seed_id,180,180,180,180,0,0.0,0.005555555555555556,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_optional,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_optional,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_optional,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_nice_to_have,label_accuracy,1.0,0.6555555555555556,-0.34444444444444444,-0.41666666666666663,-0.2777777777777778,-0.41666666666666663,-0.2777777777777778,seed_id,180,180,180,180,0,1.0,0.6555555555555556,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_nice_to_have,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,modality_nice_to_have,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-12b-it,marker_M/modality_mandatory,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_mandatory,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_mandatory,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_recommended,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_recommended,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_recommended,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_optional,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_optional,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_optional,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_nice_to_have,label_accuracy,1.0,0.7483870967741936,-0.25161290322580643,-0.32258064516129037,-0.18709677419354842,-0.32258064516129037,-0.18709677419354842,seed_id,155,155,155,155,0,1.0,0.7483870967741936,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_nice_to_have,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_M/modality_nice_to_have,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-12b-it,marker_O/modality_mandatory,label_accuracy,1.0,0.92,-0.07999999999999996,-0.19999999999999996,0.0,-0.19999999999999996,0.0,seed_id,25,25,25,25,0,1.0,0.92,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_mandatory,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_mandatory,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_recommended,label_accuracy,1.0,0.96,-0.040000000000000036,-0.12,0.0,-0.12,0.0,seed_id,25,25,25,25,0,1.0,0.96,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_recommended,strict_text_strengthening,0.0,0.04,0.04,0.0,0.12,0.0,0.12,seed_id,25,25,25,25,0,0.0,0.04,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_recommended,broad_text_strengthening,0.0,0.04,0.04,0.0,0.12,0.0,0.12,seed_id,25,25,25,25,0,0.0,0.04,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_optional,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_optional,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_optional,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_nice_to_have,label_accuracy,1.0,0.08,-0.92,-1.0,-0.8,-1.0,-0.8,seed_id,25,25,25,25,0,1.0,0.08,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_nice_to_have,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-12b-it,marker_O/modality_nice_to_have,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,all,label_accuracy,1.0,0.9986111111111111,-0.001388888888888884,-0.004166666666666652,0.0,-0.004166666666666652,0.0,seed_id,180,720,720,720,0,1.0,0.9986111111111111,missing request IDs; capability fallback,,,,720,180,0,0,0,0,0,0,0,720,0,0,0,720
gemma4-31b-it,all,strict_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,180,720,720,720,0,0.25,0.25,missing request IDs; capability fallback,,,,720,180,0,0,0,0,0,0,0,720,0,0,0,720
gemma4-31b-it,all,broad_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,180,720,720,720,0,0.25,0.25,missing request IDs; capability fallback,,,,720,180,0,0,0,0,0,0,0,720,0,0,0,720
gemma4-31b-it,weak_intent,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,weak_intent,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,weak_intent,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,marker_M,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,620,620,620,0,1.0,1.0,missing request IDs; capability fallback,,,,620,155,0,0,0,0,0,0,0,620,0,0,0,620
gemma4-31b-it,marker_M,strict_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,155,620,620,620,0,0.25,0.25,missing request IDs; capability fallback,,,,620,155,0,0,0,0,0,0,0,620,0,0,0,620
gemma4-31b-it,marker_M,broad_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,155,620,620,620,0,0.25,0.25,missing request IDs; capability fallback,,,,620,155,0,0,0,0,0,0,0,620,0,0,0,620
gemma4-31b-it,marker_O,label_accuracy,1.0,0.99,-0.010000000000000009,-0.030000000000000027,0.0,-0.030000000000000027,0.0,seed_id,25,100,100,100,0,1.0,0.99,missing request IDs; capability fallback,,,,100,25,0,0,0,0,0,0,0,100,0,0,0,100
gemma4-31b-it,marker_O,strict_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,25,100,100,100,0,0.25,0.25,missing request IDs; capability fallback,,,,100,25,0,0,0,0,0,0,0,100,0,0,0,100
gemma4-31b-it,marker_O,broad_text_strengthening,0.25,0.25,0.0,0.0,0.0,0.0,0.0,seed_id,25,100,100,100,0,0.25,0.25,missing request IDs; capability fallback,,,,100,25,0,0,0,0,0,0,0,100,0,0,0,100
gemma4-31b-it,modality_mandatory,label_accuracy,1.0,0.9944444444444445,-0.005555555555555536,-0.01666666666666672,0.0,-0.01666666666666672,0.0,seed_id,180,180,180,180,0,1.0,0.9944444444444445,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_mandatory,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_mandatory,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_recommended,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_recommended,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_recommended,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_optional,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_optional,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_optional,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,0.0,0.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_nice_to_have,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_nice_to_have,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,modality_nice_to_have,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,180,180,180,180,0,1.0,1.0,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
gemma4-31b-it,marker_M/modality_mandatory,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_mandatory,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_mandatory,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_recommended,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_recommended,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_recommended,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_optional,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_optional,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_optional,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,0.0,0.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_nice_to_have,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_nice_to_have,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_M/modality_nice_to_have,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,155,155,155,155,0,1.0,1.0,missing request IDs; capability fallback,,,,155,155,0,0,0,0,0,0,0,155,0,0,0,155
gemma4-31b-it,marker_O/modality_mandatory,label_accuracy,1.0,0.96,-0.040000000000000036,-0.12,0.0,-0.12,0.0,seed_id,25,25,25,25,0,1.0,0.96,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_mandatory,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_mandatory,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_recommended,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_recommended,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_recommended,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_optional,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_optional,strict_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_optional,broad_text_strengthening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,0.0,0.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_nice_to_have,label_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_nice_to_have,strict_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
gemma4-31b-it,marker_O/modality_nice_to_have,broad_text_strengthening,1.0,1.0,0.0,0.0,0.0,0.0,0.0,seed_id,25,25,25,25,0,1.0,1.0,missing request IDs; capability fallback,,,,25,25,0,0,0,0,0,0,0,25,0,0,0,25
glm-5.3,all,label_accuracy,1.0,0.9456824512534819,-0.05431754874651806,-0.07252440725244069,-0.036311583023616395,-0.07252440725244069,-0.036311583023616395,seed_id,180,720,720,718,0,1.0,0.9456824512534819,missing request IDs; capability fallback,,,,718,180,0,0,2,0,0,0,0,720,0,2,0,718
glm-5.3,all,strict_text_strengthening,0.25069637883008355,0.24373259052924792,-0.006963788300835633,-0.013947488371005802,0.0,-0.013947488371005802,0.0,seed_id,180,720,720,718,0,0.25,0.24373259052924792,missing request IDs; capability fallback,,,,718,180,0,0,2,0,0,0,0,720,0,2,0,718
glm-5.3,all,broad_text_strengthening,0.25069637883008355,0.24373259052924792,-0.006963788300835633,-0.013947488371005802,0.0,-0.013947488371005802,0.0,seed_id,180,720,720,718,0,0.25,0.24373259052924792,missing request IDs; capability fallback,,,,718,180,0,0,2,0,0,0,0,720,0,2,0,718
glm-5.3,weak_intent,label_accuracy,1.0,0.8833333333333333,-0.1166666666666667,-0.16124999999999998,-0.07222222222222219,-0.16124999999999998,-0.07222222222222219,seed_id,180,180,180,180,0,1.0,0.8833333333333333,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
glm-5.3,weak_intent,strict_text_strengthening,1.0,0.9666666666666667,-0.033333333333333326,-0.061111111111111116,-0.011111111111111072,-0.061111111111111116,-0.011111111111111072,seed_id,180,180,180,180,0,1.0,0.9666666666666667,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
glm-5.3,weak_intent,broad_text_strengthening,1.0,0.9666666666666667,-0.033333333333333326,-0.061111111111111116,-0.011111111111111072,-0.061111111111111116,-0.011111111111111072,seed_id,180,180,180,180,0,1.0,0.9666666666666667,missing request IDs; capability fallback,,,,180,180,0,0,0,0,0,0,0,180,0,0,0,180
glm-5.3,marker_M,label_accuracy,1.0,0.9773462783171522,-0.02265372168284785,-0.035486741831088874,-0.01132686084142398,-0.035486741831088874,-0.01132686084142398,seed_id,155,620,620,618,0,1.0,0.9773462783171522,missing request IDs; capability fallback,,,,618,155,0,0,2,0,0,0,0,620,0,2,0,618
glm-5.3,marker_M,strict_text_strengthening,0.25080906148867316,0.24271844660194175,-0.008090614886731406,-0.016181229773462813,0.0,-0.016181229773462813,0.0,seed_id,155,620,620,618,0,0.25,0.24271844660194175,missing request IDs; capability fallback,,,,618,155,0,0,2,0,0,0,0,620,0,2,0,618
